symbol,signal_ts,signal_date,hour,peak_hour,open,high,low,close,buy_signal,early_bull,scan_score,wt1,wt2,trend_strength,bar_state,htf_range_20d_pct,htf_dist_sma50_pct,htf_sma20_slope_pct,htf_score,gap_pct,bar_range_pct,bar_body_pct,close_loc,vol_ratio_20,dollar_vol_1h,bars_since_rth_open,dist_hod_pct,dist_lod_pct,consec_green,dist_20d_low_pct,dist_20d_high_pct,dist_52w_high_pct,close_vs_sma20,close_vs_sma50,close_vs_sma200,hh_hl_20,dist_20d_low_bounce,ticker_prior_mfe_p50,ticker_prior_hit1r_rate,ticker_prior_n,launch_score,phase,continuation_score_v0,social_missing,guidance_cut,print,outlook,news_velocity_24h,news_velocity_72h,news_headline_count_48h,dilution_flag,distress_flag,unresolved,catalyst_type,st_msg_24h,st_bull_ratio,st_ok,x_posts_24h,x_authors_24h,x_engage_24h,x_sent_lex,x_ok,continuation_score_v1,php_v0_admit,all_hours_admit,hit_1r,mfe,mae,mfe_ge_3,mfe_ge_5,killed,day_mfe,r_multiple
CLSK,2026-06-11 06:00:00-04:00,2026-06-11,7,1,15.25,15.3,15.25,15.25,False,True,15.44,-41.0111809190832,-39.69905673575076,-0.3334414301702147,orange,0.513,0.1129,0.132,58.8,0.0228034875922199,0.0032786885245902,0.0,0.0,0.0050505189480434,193305.82331825,1.0,0.0032786885245902,0.0,0.0,0.1691803278688524,0.2570491803278689,0.5481967213114753,-0.0498738357060525,0.1390457410893012,0.1889586671188608,1,0.0,0.0,0.0,0.0,30.0,NEUTRAL,87.0,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,48.54,1,1,1,0.061639,0.040656,1,1,0,0.061639,1.0
CLSK,2026-06-11 10:00:00-04:00,2026-06-11,11,1,15.4,15.58,15.21,15.32,True,False,15.25,-37.28362674341923,-40.40388622076048,-0.0299396536879801,orange,0.513,0.1129,0.132,58.8,0.0228034875922199,0.0241514360313315,0.2162162162162168,0.2972972972972963,0.934590469600783,35805896.481847905,3.0,0.0169712793733681,0.0450391644908615,0.0,0.172976501305483,0.2513054830287207,0.5411227154046997,-0.0455126008535557,0.1442741477697112,0.1944161823121933,1,0.0,0.061639,1.0,1.0,35.0,NEUTRAL,101.8,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,85.27,1,1,1,0.056789,0.01077,1,1,0,0.056789,1.0
CLSK,2026-06-16 09:00:00-04:00,2026-06-16,10,0,17.0301,17.6378,16.9,17.475,False,True,35.34,44.397564046647815,47.21687819257209,0.382702424989067,green,0.513,0.2361,0.0914,67.5,-0.0026262036766852,0.0422203147353361,0.60300894551369,0.7793439956627851,0.9387969904581988,37441124.92781655,2.0,0.0093161659513589,0.0329041487839772,2.0,0.274964234620887,0.0969957081545064,0.3510729613733904,0.0577767016736783,0.2602951145985086,0.3513252266707909,1,0.0,0.059214,1.0,2.0,54.1,LAUNCH,130.5,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,69.0,0,1,0,0.035765,0.015165,1,0,0,0.035765,0.7152999999999999
CLSK,2026-06-16 10:00:00-04:00,2026-06-16,11,1,17.48,18.1,17.3701,17.73,True,False,63.68,49.89507922991919,46.7119893225856,0.720266448224164,yellow,0.513,0.2361,0.0914,67.5,-0.0026262036766852,0.0411675126903553,0.3425126729688995,0.4930812440060273,2.1902445022592207,93549527.2692001,3.0,0.020868584320361,0.0468133107727017,3.0,0.2853919909757473,0.0812182741116752,0.3316412859560067,0.0732120698526074,0.2786856870862121,0.3710441355578324,1,0.0,0.056789,0.6666666666666666,3.0,25.0,NEUTRAL,102.8,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,52.46,0,0,0,0.015228,0.029329,0,0,0,0.015228,0.30456
CLSK,2026-06-17 13:00:00-04:00,2026-06-17,14,0,17.49,17.67,17.48,17.63,False,True,47.76,24.083111941288504,24.267763823710222,0.3681598349806502,green,0.469,0.2303,0.0869,64.6,-0.000289771080846,0.0107770845150312,0.736842105263156,0.7894736842105136,0.4496794521165784,15580593.724883102,6.0,0.0215541690300625,0.0309132161089051,2.0,0.2597844583096993,0.0873511060692003,0.3391945547362451,0.0549621518116268,0.2566825860717087,0.3592592307039929,1,0.0,0.046277,0.5,4.0,36.2,NEUTRAL,107.2,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,40.91,0,1,0,0.018151,0.050482,0,0,1,0.018151,-1.0
CLSK,2026-06-17 14:00:00-04:00,2026-06-17,15,0,17.655,17.95,17.1,17.51,True,False,46.45,23.619090667861656,22.934247525287358,0.140297694238394,orange,0.469,0.2303,0.0869,64.6,-0.000289771080846,0.0485436893203882,0.1705882352941175,0.482352941176472,1.7602913023179612,60986561.78338479,7.0,0.0285551113649343,0.0242718446601942,0.0,0.2547115933752142,0.0948029697315819,0.3483723586521985,0.0477814678514797,0.2481288758999218,0.3500073244258037,1,0.0,0.035765,0.4,5.0,41.2,NEUTRAL,107.5,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,48.02,0,0,0,0.006853,0.043975,0,0,0,0.006853,0.13706
CLSK,2026-06-18 12:00:00-04:00,2026-06-18,13,1,17.145,17.43,17.14,17.33,False,True,51.59,-11.44264106436509,-11.217216521872482,0.3099022470187073,green,0.3633,0.1831,0.079,55.9,0.0265117664581471,0.0167339873052509,0.6379310344827561,0.6551724137930975,0.8065046563554885,29311000.08365416,5.0,0.0086555106751299,0.03000577034045,1.0,0.1886324293133294,0.1061742642815928,0.3623773802654357,0.0305661274976214,0.2218508961179972,0.3323748640139617,1,0.0,0.026958,0.3333333333333333,6.0,30.0,NEUTRAL,77.8,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,70.41,1,1,0,0.002308,0.028852,0,0,0,0.002308,0.04616
CLSK,2026-06-18 13:00:00-04:00,2026-06-18,14,0,17.335,17.37,17.12,17.18,True,False,32.97,-12.216459495276649,-12.446372876166446,-0.0129346118813322,red,0.3633,0.1831,0.079,55.9,0.0265117664581471,0.0145518044237485,0.6200000000000045,0.2399999999999948,0.6294352727424525,22218532.19198316,6.0,0.0174621653084982,0.0215366705471479,0.0,0.1815483119906868,0.1158323632130385,0.3742724097788125,0.0216460513796387,0.211275152643231,0.3208424791552143,1,0.0,0.018151,0.2857142857142857,7.0,54.9,LAUNCH,123.2,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,58.47,0,1,0,0.004075,0.020373,0,0,0,0.004075,0.0814999999999999
CLSK,2026-06-22 06:00:00-04:00,2026-06-22,7,1,17.25,17.38,17.25,17.3,True,False,63.15,-15.494950065424312,-17.287095840415287,0.5631996183281701,yellow,0.3633,0.203,0.077,57.6,0.0011607661056296,0.0075144508670519,0.384615384615393,0.384615384615393,0.0039859478946174,128694.7,1.0,0.0046242774566473,0.0028901734104046,2.0,0.1872254335260116,0.108092485549133,0.3647398843930635,0.0231842914596642,0.2072069557450492,0.3261938619455186,1,0.0,0.0166895,0.25,8.0,25.0,NEUTRAL,83.7,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,26.2,0,0,1,0.101156,0.008092,1,1,0,0.101156,1.0
CLSK,2026-06-23 09:00:00-04:00,2026-06-23,10,0,16.5519,17.99,16.44,17.96,False,True,52.67,-6.672064357199199,-0.3151021800037776,0.1171973983783413,green,0.3633,0.2055,0.0769,57.6,-0.0409390208989407,0.0863028953229397,0.9084516129032282,0.980645161290324,1.3802104005959257,68873352.37396613,2.0,0.0016703786191535,0.0846325167037861,1.0,0.2170935412026726,0.0673719376391982,0.314587973273942,0.0569368839193762,0.240708502583658,0.3725744942643812,1,0.0,0.018151,0.3333333333333333,9.0,30.0,NEUTRAL,93.1,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,40.43,0,1,0,0.031737,0.0451,1,0,0,0.031737,0.63474
CLSK,2026-06-23 10:00:00-04:00,2026-06-23,11,1,17.9501,18.53,17.5,17.65,True,False,50.09,2.6196702828360383,-1.6539634438976427,-0.3289322451354978,red,0.3633,0.2055,0.0769,57.6,-0.0409390208989407,0.058356940509915,0.291359223300971,0.1456310679611635,1.6908393946216054,84897873.91731869,3.0,0.04985835694051,0.0685552407932009,0.0,0.2033427762039659,0.0861189801699718,0.3376770538243627,0.0386935412682065,0.2192931553787061,0.3488830636840938,1,0.0,0.024944,0.3,10.0,35.0,NEUTRAL,101.6,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,74.51,1,1,0,0.021813,0.028329,0,0,0,0.021813,0.43626
CLSK,2026-06-25 06:00:00-04:00,2026-06-25,7,1,16.69,16.75,16.6,16.66,True,False,22.1,-45.86607555784641,-47.97971415708994,0.1775897923958879,orange,0.3633,0.102,0.0644,47.8,0.0280258700338775,0.0090036014405761,0.2000000000000094,0.3999999999999952,0.0061655183758059,219086.132146,1.0,0.0054021608643457,0.0036014405762304,0.0,0.1560024009603841,0.1506602641056423,0.4171668667466986,-0.020489755122439,0.1311479862035251,0.2659189690282971,0,0.0,0.021813,0.2727272727272727,11.0,41.2,NEUTRAL,86.0,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,59.31,1,1,0,0.02431,0.084274,0,0,1,0.02431,-1.0
CLSK,2026-06-25 12:00:00-04:00,2026-06-25,13,1,15.73,15.945,15.6563,15.7701,False,True,8.34,-54.50710542870876,-53.47127210256788,-0.0381033181673203,orange,0.3633,0.102,0.0644,47.8,0.0280258700338775,0.0183067957717452,0.1388985105645959,0.3941808105299594,0.636828887883168,24552542.558883112,5.0,0.0821110836329511,0.0367848016182522,3.0,0.1083759773241767,0.2155915308083019,0.497136987083151,-0.0728106534967813,0.0707273023546345,0.1982994437859032,0,0.0,0.0230615,0.25,12.0,30.0,NEUTRAL,74.1,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,68.66,1,1,0,0.019651,0.007299,0,0,0,0.019651,0.3930199999999999
CLSK,2026-06-25 13:00:00-04:00,2026-06-25,14,0,15.78,16.03,15.735,16.03,True,False,34.99,-51.49518156117575,-53.9642894904384,0.4588128317892942,green,0.3633,0.102,0.0644,47.8,0.0280258700338775,0.0184029943855272,0.8474576271186451,1.0,0.3956589315885855,14578082.42568104,6.0,0.0645664379288833,0.0524017467248909,4.0,0.1228321896444167,0.1958827199001871,0.4728633811603242,-0.0575300585001619,0.0883734825235599,0.2180480836448741,0,0.0,0.021813,0.2307692307692307,13.0,60.0,LAUNCH,116.8,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,52.33,0,1,0,0.003119,0.023394,0,0,0,0.003119,0.0623799999999999
CLSK,2026-06-26 10:00:00-04:00,2026-06-26,11,1,15.59,16.045,15.5172,15.69,True,False,21.19,-48.88993542284923,-49.94671673188233,0.1361047411647714,orange,0.3633,0.0708,0.0529,44.6,-0.0182734719596722,0.0336392606755896,0.189465706707085,0.3273967411898416,1.206022016054107,42229033.98956056,3.0,0.0226258763543659,0.047163798597833,2.0,0.1038240917782026,0.2217973231357554,0.5047801147227533,-0.0715976331360946,0.058675879193544,0.1891859116713025,0,0.0,0.020732,0.2142857142857142,14.0,41.2,NEUTRAL,92.6,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,73.04,1,1,0,0.04812,0.005417,1,0,0,0.04812,0.9624
CLSK,2026-06-30 15:00:00-04:00,2026-06-30,16,0,14.4617,14.65,14.385,14.5427,False,True,11.01,-55.01474447840871,-54.7218393149345,-0.7439676558464821,yellow,0.3633,0.0246,0.0211,34.2,-0.002932551319648,0.018222200829282,0.3056603773584881,0.5950943396226409,1.2560147688050194,36251654.93180645,8.0,0.0548247574384399,0.0123910965639117,1.0,0.0331231476960949,0.3181871316880635,0.6234949493560342,-0.1272721817145259,-0.0305383712868648,0.0972393031485074,0,0.5859606537988131,0.021813,0.2,15.0,30.0,NEUTRAL,85.0,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,66.34,0,0,0,0.0,0.0,0,0,0,0.0,0.0
HIMS,2026-06-11 13:00:00-04:00,2026-06-11,14,0,27.81,28.9,27.535,28.86,True,False,72.43,7.155865778467503,4.568393546533084,0.9091679078277972,green,0.385,0.0967,0.0058,39.8,0.0136887608069163,0.0472972972972972,0.7692307692307706,0.9706959706959712,0.8212944161175753,50117780.057811946,6.0,0.0013860013860013,0.0751905751905751,1.0,0.2539847539847539,0.0332640332640332,1.4404019404019406,0.1307669703203055,0.1393874312064243,-0.1445175461348407,1,0.0,0.0,0.0,0.0,5.0,EXTENSION,46.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-14.3,0,0,0,0.008316,0.014546,0,0,0,0.008316,0.16632
HIMS,2026-06-15 06:00:00-04:00,2026-06-15,7,1,27.4,27.4422,27.34,27.4,False,True,35.61,-22.41784316108844,-22.062096276105187,0.1460950145897791,orange,0.385,0.0464,0.0242,38.5,0.02143522833178,0.0037299270072992,0.0,0.5870841487279728,0.0152382755030032,708877.4005150001,1.0,0.0015401459854015,0.0021897810218977,0.0,0.2142335766423357,0.0883211678832117,1.57043795620438,0.0584054388133495,0.069009644495771,-0.1838461103118363,1,0.0,0.008316,0.0,1.0,53.5,LAUNCH,86.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,54.27,1,1,1,0.105109,0.0,1,1,0,0.105109,1.0
HIMS,2026-06-15 09:00:00-04:00,2026-06-15,10,0,27.51,29.09,27.47,28.823,True,False,78.63,-10.733403233096126,-20.29095268546364,1.68436939772407,extended,0.385,0.0464,0.0242,38.5,0.02143522833178,0.0562051139714811,0.8104938271604926,0.8351851851851856,2.169437830469424,116138014.89943188,2.0,0.0092634354508552,0.0514519654442632,1.0,0.2530270964160566,0.0345904312528189,1.44353467716754,0.1133729913473421,0.1245279190985989,-0.1414597239970093,1,0.0,0.0567125,0.5,2.0,5.0,EXTENSION,-11.2,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-17.48,0,0,1,0.05055,0.020921,1,1,0,0.05055,1.0
HIMS,2026-06-17 11:00:00-04:00,2026-06-17,12,1,31.67,32.49,31.6518,32.2304,True,False,49.94,48.72455592016394,48.708536695225455,0.8929927010594644,green,0.4868,0.2069,0.0513,65.8,0.0047664442326025,0.0260065031771247,0.668575518969221,0.6902887139107626,0.8952033907234135,67579953.76424287,4.0,0.0080545075456711,0.0372443407466243,1.0,0.3319971207307387,-0.0068382644956316,1.1852040309769658,0.2115325339247454,0.236084158529757,-0.036162160788166,1,0.0,0.05055,0.6666666666666666,3.0,41.2,NEUTRAL,113.0,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,66.27,1,1,0,0.03784,0.013044,1,0,0,0.03784,0.7567999999999999
HIMS,2026-06-18 09:00:00-04:00,2026-06-18,10,0,32.46,34.19,32.35,34.04,True,False,60.28,55.69136405821632,53.67241928472331,1.6401521588702357,green,0.5291,0.2115,0.0675,68.6,0.0222640326121041,0.0540540540540539,0.8586956521739139,0.918478260869566,1.838389075909694,161944461.27928317,2.0,0.0044065804935369,0.0496474735605169,1.0,0.3573736780258519,-0.0173325499412454,1.06903642773208,0.2572251666635889,0.2931951493784758,0.0195478227532284,1,0.0,0.044195,0.5,4.0,25.0,NEUTRAL,97.5,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,0.39,0,0,0,0.045828,0.00923,1,0,0,0.045828,0.91656
HIMS,2026-06-23 10:00:00-04:00,2026-06-23,11,1,34.29,34.6799,33.75,34.084,False,True,36.75,8.783910603482655,9.369765050075548,-0.0392201566529611,orange,0.5446,0.2459,0.1071,69.6,-0.0427783574303175,0.0272825959394438,0.2215291966878107,0.3591784062802473,0.7225494267810532,71396346.35525765,3.0,0.0174832766107264,0.0664241286234011,0.0,0.3163947893439737,0.0559206665884285,1.0663654500645463,0.2097893410474383,0.2661312491177499,0.0234682433274429,1,0.0,0.045828,0.4,5.0,50.6,LAUNCH,123.8,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,74.66,1,1,0,0.013379,0.038258,0,0,0,0.013379,0.26758
HIMS,2026-06-23 11:00:00-04:00,2026-06-23,12,1,34.085,34.34,33.8701,34.2,True,False,56.87,11.671262244416724,7.495035930826337,0.32550517735918,orange,0.5446,0.2459,0.1071,69.6,-0.0427783574303175,0.0137397660818714,0.244732921898279,0.7020642689934034,0.5160482437522089,46968550.24330982,4.0,0.01403216374269,0.0695906432748538,1.0,0.3187134502923976,0.0523391812865496,1.0593567251461988,0.2139066853603564,0.2704403450248517,0.026951470537453,1,0.0,0.0418339999999999,0.3333333333333333,6.0,25.0,NEUTRAL,94.2,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,25.09,0,0,0,0.009942,0.04152,0,0,0,0.009942,0.19884
HIMS,2026-06-24 11:00:00-04:00,2026-06-24,12,1,33.08,33.75,33.0432,33.325,False,True,33.84,-17.923999449963876,-15.495014400540269,-0.0204139801004345,yellow,0.5407,0.2122,0.1276,69.4,0.0080437092123235,0.0212093023255814,0.3466327108092871,0.3986983588002314,1.0722411046115556,65903836.26361429,4.0,0.0127531882970741,0.0511627906976744,2.0,0.2990247561890473,0.0799699924981245,1.1134283570892722,0.1638262205769367,0.2256163940214194,0.0029584641267415,1,0.0,0.03784,0.2857142857142857,7.0,52.1,LAUNCH,137.7,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,88.73,1,1,0,0.004651,0.036156,0,0,0,0.004651,0.0930199999999999
HIMS,2026-06-24 12:00:00-04:00,2026-06-24,13,1,33.3,33.48,32.94,32.98,True,False,30.95,-17.868012879515657,-18.24014219762997,-0.2490304992532709,red,0.5407,0.2122,0.1276,69.4,0.0080437092123235,0.0163735597331715,0.592592592592594,0.0740740740740726,0.5069763626595535,31628673.62450607,5.0,0.0233474833232262,0.0412371134020617,0.0,0.291691934505761,0.0912674348089753,1.1355366889023657,0.1517776070405811,0.2129280922678591,-0.0074247517809473,1,0.0,0.0256095,0.25,8.0,49.9,NEUTRAL,112.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,79.72,1,1,0,0.003487,0.026073,0,0,0,0.003487,0.06974
HIMS,2026-06-25 06:00:00-04:00,2026-06-25,7,1,33.1,33.1235,32.92,32.92,False,True,30.93,-27.60821789429348,-27.46591729786185,0.0874812595373517,red,0.4915,0.1925,0.1454,65.3,0.0119229593396515,0.0061816524908869,0.8845208845208908,0.0,0.0027581740692167,131191.7460324,1.0,0.0061816524908869,0.0,0.0,0.2670109356014581,0.0932563791008505,1.1394289185905226,0.1321857857720151,0.2005222198720707,-0.0068827370456569,1,0.0,0.013379,0.2222222222222222,9.0,44.8,NEUTRAL,110.6,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,64.09,1,1,0,0.017618,0.079891,0,0,1,0.017618,-1.0
HIMS,2026-06-25 15:00:00-04:00,2026-06-25,16,0,30.54,32.87,30.45,32.71,True,False,60.1,-51.20982967702837,-56.41124972937739,1.0984294497634168,green,0.4915,0.1925,0.1454,65.3,0.0119229593396515,0.0739834912870681,0.8966942148760344,0.9338842975206624,2.513379290937638,123428608.4142628,8.0,0.0241516355854478,0.0739834912870682,1.0,0.2623051054723326,0.1002751452155304,1.1531641699786,0.1249634584630198,0.1928639675581844,-0.0132179322224616,1,0.0,0.0154985,0.2,10.0,25.0,NEUTRAL,94.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,10.86,0,0,0,0.0,0.0,0,0,0,0.0,0.0
HIMS,2026-06-29 13:00:00-04:00,2026-06-29,14,0,33.59,34.05,33.33,33.91,False,True,46.61,7.920448659764548,8.991566971437503,0.2110964776352486,yellow,0.4915,0.219,0.16,66.1,0.0150575730735165,0.021232674727219,0.4444444444444356,0.8055555555555545,0.722806751767746,43961273.296703085,6.0,0.0460041285756414,0.0409908581539367,3.0,0.2884104983780595,0.0613388381008553,1.0769684458861697,0.1348728246318608,0.2179703606858847,0.0277548360699211,1,0.0,0.013379,0.1818181818181818,11.0,36.2,NEUTRAL,116.0,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,42.81,0,1,0,0.019168,0.017694,0,0,0,0.019168,0.38336
HIMS,2026-06-29 14:00:00-04:00,2026-06-29,15,0,33.9,34.1593,33.57,34.13,True,False,59.61,11.015596838315153,8.311654855268293,0.4286774675816239,yellow,0.4915,0.219,0.16,66.1,0.0150575730735165,0.0172663346029886,0.390293568640766,0.9502799932122872,0.5797346101595549,34007067.9367272,7.0,0.03926164664518,0.0471725754468209,4.0,0.2929973630237328,0.0544975095224142,1.06358042777615,0.1422356091030792,0.2258722621707241,0.0344226645551876,1,0.0,0.0154985,0.1666666666666666,12.0,25.0,NEUTRAL,102.2,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,4.73,0,0,0,0.012599,0.024026,0,0,0,0.012599,0.25198
HIMS,2026-06-30 11:00:00-04:00,2026-06-30,12,1,33.11,33.89,33.11,33.605,False,True,47.0,-2.686830974036944,-1.4407117317711733,0.1586663514159863,green,0.4169,0.1938,0.1682,60.5,-0.0077961019490254,0.02321083172147,0.6346153846153804,0.6346153846153804,0.4767093694399765,27161483.720089283,4.0,0.0120517780092248,0.0598125278976342,1.0,0.2441600952239249,0.0709715816098796,1.0958190745424792,0.1112029627670126,0.2014916301386514,0.0207367043007324,1,0.0,0.013379,0.1538461538461538,13.0,36.2,NEUTRAL,103.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,52.53,1,1,0,0.032287,0.000744,1,0,0,0.032287,0.64574
HIMS,2026-06-30 12:00:00-04:00,2026-06-30,13,1,33.605,34.29,33.58,34.0999,True,False,69.66,5.486887144287307,-1.1619219168736774,0.5495058522510615,green,0.4169,0.1938,0.1682,60.5,-0.0077961019490254,0.0208211754286669,0.6970422535211277,0.7322535211267595,0.6525639350447634,38998814.98043107,5.0,0.0055747964070276,0.0734576934243208,2.0,0.2551297804392388,0.0554283150390471,1.0654019513253707,0.1275676211890747,0.2191859675216485,0.0357690683822213,1,0.0,0.0154985,0.1428571428571428,14.0,5.0,NEUTRAL,57.4,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,17.99,0,0,0,0.017305,0.01466,0,0,0,0.017305,0.3461
HIMS,2026-07-06 06:00:00-04:00,2026-07-06,7,1,37.0,37.0,36.9,36.91,False,True,25.63,24.36399978880304,28.01473218952748,-0.178018257106695,red,0.5157,0.2977,0.1654,67.7,0.0062550992657056,0.0027092928745597,0.9000000000000213,0.0999999999999786,0.0014534803558241,119408.06770569998,1.0,0.0024383635871038,0.0002709292874559,0.0,0.311839609861826,0.0430777567054999,0.9081549715524252,0.1697036919664079,0.3015543895283229,0.1300801557802175,1,0.0,0.017305,0.1333333333333333,15.0,31.6,NEUTRAL,101.9,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,54.14,1,1,1,0.057979,0.015172,1,1,0,0.057979,1.0
HIMS,2026-07-06 09:00:00-04:00,2026-07-06,10,0,36.88,38.4098,36.35,38.35,True,False,61.34,32.33314597237315,27.447235484193072,1.3111366235398831,green,0.5157,0.2977,0.1654,67.7,0.0062550992657056,0.0537105606258147,0.7136615205359753,0.9709680551509876,0.8730965862827506,76056788.01168111,2.0,0.0015593220338981,0.0521512385919165,1.0,0.3376792698826598,0.0039113428943937,0.8365058670143417,0.2153382982094757,0.352332994809298,0.1741688966180262,1,0.0,0.0174615,0.1875,16.0,25.0,NEUTRAL,96.4,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,-6.91,0,0,0,0.018253,0.020078,0,0,0,0.018253,0.3650599999999999
HIMS,2026-07-08 13:00:00-04:00,2026-07-08,14,0,35.35,36.25,35.32,35.909,True,False,31.61,-37.53830488918992,-38.946401384685984,0.1726193121244474,green,0.5042,0.2601,0.156,66.9,-0.0517003041194361,0.0258987997437968,0.6010752688172017,0.6333333333333321,1.090070738273616,56419526.67256638,6.0,0.0094962265727255,0.0484279707037232,2.0,0.2770614609150909,0.0874711075217911,0.9613467375866775,0.1026022875566133,0.251001595585315,0.1039598861884346,1,0.0,0.017618,0.1764705882352941,17.0,51.5,LAUNCH,128.1,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,51.7,0,1,0,0.013813,0.005542,0,0,0,0.013813,0.27626
HIMS,2026-07-10 13:00:00-04:00,2026-07-10,14,0,34.44,34.535,34.05,34.26,False,True,12.2,-55.73635913543711,-54.11727057450564,-0.3701763776871209,red,0.4725,0.2251,0.1465,64.8,0.0016930022573364,0.0141564506713368,0.3711340206185565,0.4329896907216518,0.6964086232584538,30211464.60328937,6.0,0.0642148277875073,0.0315236427320489,0.0,0.2259194395796847,0.1398131932282545,1.0557501459427907,0.0277177825773937,0.1840086260523366,0.0601904072263767,1,0.0,0.0174615,0.1666666666666666,18.0,30.0,NEUTRAL,111.4,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,48.42,0,1,0,0.012551,0.010216,0,0,0,0.012551,0.2510199999999999
HIMS,2026-07-10 15:00:00-04:00,2026-07-10,16,0,33.98,34.69,33.94,34.405,True,False,17.36,-53.58150320665497,-55.44538491090587,-0.0070107257190544,green,0.4725,0.2251,0.1465,64.8,0.0016930022573364,0.0217991570992588,0.5666666666666723,0.6200000000000045,1.3371204394048803,56232361.82049111,8.0,0.0597296904519691,0.0356052899287894,1.0,0.2291818049702078,0.1350094463014095,1.0470861793343993,0.0320674346052316,0.1890197542128034,0.0646774944723728,1,0.0,0.017305,0.1578947368421052,19.0,35.0,NEUTRAL,112.3,1,0,unknown,unknown,0.0,0.0,0.0,0,0,0,none,0.0,0.5,0,0.0,0.0,0.0,0.0,0,48.59,0,0,0,0.0,0.0,0,0,0,0.0,0.0
